"marital","retire","gender","tollfree","equip","callcard","wireless","multiline","voice","pager","internet","callid","callwait","forward","confer","ebill","custcat","region","tenure","age","address","income","employ","reside","longmon","tollmon","equipmon","cardmon","wiremon","longten","tollten","equipten","cardten","wireten","loglong","lninc","edNS","edN","edS","edSN","edSS","edNN"
8,4,10,"Y","Yes","nnnn","N","no","Nooo","nn","Nooo","y",66,33,99,3,12,22,19,23,4,37,1,4,8.4,17.5,24.8,0,0,136.05,302.5,446,0,0,2.1282317058,3.6109179126,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,58,37,5,64,8,2,10.8,58.75,63.25,37.75,109.7,634.75,3525.55,3521.45,2305,6444.95,2.3795461341,4.1588830834,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,65,64,20,88,26,1,15.1,36.25,39.9,24,48.8,1017.9,2202.45,2534.25,1620,3242.75,2.7146947438,4.4773368145,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,33,72,61,34,61,8,3,27.35,0,0,13.25,0,1980.15,0,0,895,0,3.3087165289,4.1108738642,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"N","No","yyyy","Y","no","Yesss","nn","Yesss","y",66,77,99,88,16,33,8,42,3,66,10,1,1.95,0,0,27.5,21.5,16.85,0,0,185,157.55,0.6678293726,4.189654742,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,33,40,14,19,5,2,5.05,0,0,8.5,0,178.9,0,0,315,0,1.6193882433,2.9444389792,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","No","yyyy","N","no","Yesss","yy","Nooo","y",66,77,99,3,16,33,18,34,4,42,14,5,6.45,19,0,17,0,104.05,318.75,0,240,0,1.8640801308,3.7376696183,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,44,3,12,22,24,31,6,41,13,5,8.5,20,0,13,0,196.8,480.7,0,275,0,2.1400661635,3.7135720667,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,33,70,36,8,50,15,1,20.55,0,0,20.75,0,1407.15,0,0,1370,0,3.0228609409,3.9120230054,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","N",66,33,44,88,16,11,7,38,4,70,4,1,3.85,19.25,38.35,7,17.7,26.65,127.5,250.3,40,129.55,1.3480731483,4.248495242,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,33,70,59,27,85,19,1,38.9,62.5,0,62,0,2711,4387.3,0,4220,0,3.6609942506,4.4426512565,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","Y","yes","Yesss","nn","Nooo","y",66,77,99,3,12,22,20,48,21,45,2,2,10.7,33,0,27.5,29.4,192.15,645.65,0,480,528.3,2.3702437415,3.8066624898,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,33,54,32,12,27,9,2,33.95,0,0,24.25,0,1801.3,0,0,1300,0,3.524888854,3.295836866,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,36,48,28,29,2,1,6,0,0,0,0,222.8,0,0,0,0,1.7917594692,3.36729583,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","N",66,77,99,3,12,33,71,53,29,48,0,2,34.95,28.75,0,36,0,2506.05,2074.75,0,2560,0,3.5539184687,3.8712010109,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",22,77,44,3,12,11,17,41,4,32,3,1,12.6,9.5,0,6.75,0,208,168,0,100,0,2.533696814,3.4657359028,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,44,3,12,11,18,45,17,43,9,3,4.45,17,0,13.75,0,78.65,287.3,0,245,0,1.4929040962,3.7612001157,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","Yes","yyyy","Y","no","Nooo","yy","Nooo","y",66,77,99,88,16,11,16,27,8,16,0,1,5.45,17.75,44.85,13.5,33.9,102.75,282.2,675.65,235,524.2,1.6956156087,2.7725887222,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,33,38,30,6,22,3,2,5.6,0,0,12.25,0,215.05,0,0,455,0,1.7227665977,3.0910424534,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","yyyy","Y","yes","Yesss","nn","Yesss","N",22,77,99,88,16,11,52,45,19,40,9,3,8.45,0,34.35,14.5,34.1,512.65,0,1793.9,705,1740.7,2.1341664414,3.6888794541,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,3,16,11,46,48,12,256,25,6,13.8,31.75,43.65,18.75,66,612.55,1449,1961.75,835,3064.75,2.6246685922,5.5451774445,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Yesss","y",66,77,44,88,12,22,31,46,23,144,13,1,7.6,15.25,0,9.75,0,271.55,501.15,0,290,0,2.0281482473,4.9698132996,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","No","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,22,23,31,10,45,0,2,5,11.75,0,0,0,119.5,275.05,0,0,0,1.6094379124,3.8066624898,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","No","nnnn","Y","yes","Nooo","nn","Yesss","y",66,77,99,3,12,22,38,56,34,34,0,3,7.8,0,0,0,24.65,272.75,0,0,0,888.45,2.0541237337,3.5263605246,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","No","yyyy","Y","yes","Nooo","nn","Nooo","y",66,77,44,3,12,22,50,54,15,248,28,1,11.05,17.25,0,5.5,29.15,497.9,833.85,0,270,1453.85,2.402430428,5.5134287462,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","nnnn","Y","no","Yesss","yy","Yesss","N",22,77,44,3,16,22,16,49,17,41,5,1,4.1,14,39.15,0,31.8,62.45,260.05,620,0,521.35,1.4109869737,3.7135720667,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",22,77,99,88,16,22,14,34,4,27,1,2,6.05,23.5,36.25,20.5,37.85,90.2,313.8,454.45,260,474,1.800058272,3.295836866,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,3,8,22,30,52,23,17,3,1,10.3,0,37.6,15.25,0,367.4,0,1106.4,420,0,2.3321438952,2.8332133441,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,22,47,0,44,11,3,9,21.25,50.75,57.25,57,194.55,466.9,1053.1,1220,1264.05,2.1972245773,3.7841896339,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","yyyy","N","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,38,55,12,135,24,4,12.15,31.75,0,16.25,0,467.75,1167.65,0,595,0,2.4973291698,4.9052747784,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","yyyy","Y","yes","Nooo","nn","Yesss","N",22,33,44,3,8,33,59,26,3,41,1,3,12.65,0,35.1,46.75,29.15,804,0,2099.25,2710,1707.1,2.5376572152,3.7135720667,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","No","nnnn","N","no","Yesss","nn","Nooo","y",66,77,99,3,12,22,54,55,1,587,33,1,13,0,0,0,0,650.85,0,0,0,0,2.5649493575,6.3750248198,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,33,9,40,13,38,7,1,3.35,21,42.4,17.5,59.55,37.7,179.8,329.05,125,482.1,1.2089603458,3.6375861597,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,11,67,67,38,49,10,2,14.3,0,29.25,25.25,0,924.55,0,1963.25,1675,0,2.6602595373,3.8918202981,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","Yes","nnnn","N","no","Nooo","nn","Nooo","N",22,33,99,88,4,22,24,44,19,33,0,2,4.65,0,26.65,0,0,100.95,0,568.2,0,0,1.5368672196,3.4965075615,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,44,3,8,22,12,55,13,36,5,2,5.95,0,26.55,0,0,73.35,0,300.75,0,0,1.7833912196,3.5835189385,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","Yes","yyyy","Y","yes","Yesss","nn","Yesss","N",22,33,99,88,8,11,26,47,13,54,0,1,7.1,16,38.5,18,23.5,205.4,484.9,946.85,435,547.75,1.960094784,3.9889840466,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Nooo","N",22,77,44,88,16,22,3,32,4,58,11,4,2.75,15.75,29.5,9.25,28.55,5.7,49.65,50.5,15,67.7,1.0116009117,4.0604430105,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","yes","Yesss","nn","Yesss","y",66,77,44,88,16,22,20,46,2,23,4,2,4.75,0,0,0,0,82.3,0,0,0,0,1.558144618,3.1354942159,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,5,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,3,16,33,5,52,0,97,9,2,3.1,16.5,35.25,25.5,40.3,12.9,83,127.35,115,162.75,1.1314021115,4.5747109785,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,58,53,19,207,12,1,7.3,29.5,51.2,22,62.8,447.15,1653.9,2986.65,1250,3613.3,1.9878743482,5.3327187933,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,11,54,28,2,21,3,4,10.4,0,0,25.75,0,567.55,0,0,1395,0,2.3418058061,3.0445224377,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","yyyy","N","no","Nooo","yy","Nooo","N",22,33,44,88,4,22,52,39,6,119,18,1,10.5,25,0,8.25,0,556.5,1280.9,0,450,0,2.3513752572,4.7791234931,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,38,30,10,25,5,4,3.95,0,0,12,0,179.75,0,0,430,0,1.3737155789,3.2188758249,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","No","nnnn","N","no","Nooo","nn","Nooo","y",22,33,99,3,4,22,19,46,5,59,17,1,5.6,9,0,0,0,97.25,191.25,0,0,0,1.7227665977,4.0775374439,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,88,4,22,22,33,2,24,3,4,7.1,0,0,0,0,153.4,0,0,0,0,1.960094784,3.1780538303,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"N","No","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,88,8,11,49,35,15,113,4,5,16.1,0,0,0,0,818.45,0,0,0,0,2.778819272,4.7273878187,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,33,5,39,0,22,0,2,4.7,19,0,9.25,0,32.95,106.85,0,30,0,1.5475625087,3.0910424534,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,9,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,18,69,28,11,17,1,3.85,0,0,0,0,62.75,0,0,0,0,1.3480731483,2.3978952728,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","No","yyyy","Y","yes","Nooo","nn","Nooo","y",66,77,99,3,12,33,43,29,4,33,13,4,22.05,18.75,0,7.5,24.95,1042.95,830.75,0,345,1124.25,3.0933126019,3.4965075615,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","Yes","nnnn","Y","yes","Yesss","yy","Yesss","N",66,77,99,88,16,33,17,50,2,205,19,1,6.95,21.25,37.95,0,36.65,121.45,371.2,523.75,0,620.3,1.9387416596,5.3230099791,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Nooo","y",22,33,44,88,8,22,37,33,4,41,8,3,9.2,0,30.45,0,0,347.1,0,1158.9,0,0,2.2192034841,3.7135720667,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,8,39,0,39,7,1,3.15,10.75,0,0,0,29.05,83.55,0,0,0,1.1474024528,3.6635616461,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","Y","yes","Nooo","yy","Nooo","y",66,77,99,3,12,22,51,46,8,107,21,6,17.3,25.75,0,23,37.4,840,1396.75,0,1155,1832.25,2.8507065015,4.6728288345,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"Y","No","yyyy","N","yes","Yesss","nn","Nooo","y",66,77,99,3,12,11,71,55,11,198,31,3,17.8,44.25,0,32,0,1218,3058.5,0,2305,0,2.8791984573,5.2882670307,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"N","Yes","yyyy","N","yes","Yesss","nn","Yesss","N",22,33,44,88,8,11,56,53,23,100,14,2,14.15,0,34.2,9.5,0,752.9,0,1988.65,560,0,2.6497146241,4.605170186,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"Y","No","yyyy","Y","yes","Nooo","yy","Nooo","y",66,77,99,3,12,33,70,68,21,1131,45,1,14.85,57.5,0,15,39.5,1104.4,3926.65,0,990,2798.25,2.6979998652,7.0308574761,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,77,99,3,12,11,62,53,14,360,26,2,31.9,53.25,0,16.5,0,1892.85,3232.05,0,890,0,3.4626060098,5.8861040315,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Nooo","y",66,77,99,88,16,11,50,52,22,162,27,2,12.85,24.25,49.2,14.25,42.85,599.05,1238.2,2498.35,725,2032.3,2.5533438113,5.0875963352,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","Yes","nnnn","N","no","Nooo","nn","Yesss","N",22,33,44,88,4,33,1,31,3,29,2,3,1.45,0,25.25,0,0,1.45,0,25.25,0,0,0.3715635564,3.36729583,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"N","Yes","nnnn","N","yes","Yesss","nn","Yesss","y",22,77,44,88,16,33,15,26,1,38,1,2,7.4,0,35.4,0,0,91.7,0,483.5,0,0,2.0014800002,3.6375861597,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","Yes","yyyy","N","yes","Nooo","nn","Nooo","y",66,33,44,88,8,33,72,55,24,82,25,2,62.3,0,35.65,65.25,0,4333,0,2477.1,4915,0,4.1319614258,4.4067192473,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","y",22,77,44,3,12,22,69,47,10,159,24,4,25.2,0,0,36.25,0,1714.7,0,0,2470,0,3.2268439945,5.0689042022,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","No","yyyy","N","no","Nooo","yy","Nooo","y",66,77,99,3,12,22,32,44,10,201,24,1,7.65,28,0,18.5,0,237.85,895.05,0,595,0,2.0347056478,5.3033049081,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"Y","No","yyyy","N","no","Yesss","nn","Nooo","y",66,77,99,3,12,11,19,25,6,27,0,2,9.55,20.5,0,34.75,0,172.55,398.95,0,620,0,2.2565411545,3.295836866,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","Yes","yyyy","Y","yes","Yesss","nn","Yesss","y",22,33,99,88,16,22,42,54,19,57,10,1,8.7,0,47.15,11.75,47.5,356.45,0,1872.7,415,1932.35,2.1633230257,4.0430512678,303,303,"SomeCollege","SC","SC",303
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",66,33,44,3,4,33,51,49,29,45,16,1,15.7,0,0,8.5,0,815.05,0,0,400,0,2.7536607124,3.8066624898,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","N","no","Yesss","nn","Nooo","y",66,77,99,3,12,22,32,22,2,17,2,4,4.8,28,0,19,0,157.25,952.9,0,600,0,1.5686159179,2.8332133441,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,33,26,55,13,61,26,2,4.25,29,0,12,0,102.45,729.15,0,300,0,1.4469189829,4.1108738642,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","No","yyyy","N","no","Yesss","yy","Nooo","y",66,77,99,3,16,22,39,44,14,418,18,2,7.05,27.5,0,17.5,0,269,1046.2,0,640,0,1.9530276168,6.0354814325,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","Y","yes","Nooo","yy","Yesss","y",66,77,44,3,16,22,72,53,12,152,32,1,43.25,50.5,0,19.25,44.9,3115,3669,0,1315,3120.35,3.7669972334,5.0238805208,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","No","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,3,16,22,4,39,11,38,1,2,2.8,22.75,0,13.75,30.2,9.35,103.45,0,40,76.9,1.0296194172,3.6375861597,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","yyyy","Y","yes","Nooo","nn","Nooo","y",66,77,99,3,12,22,54,50,5,151,20,3,21.95,40.25,0,25.75,21.8,1248.25,2030.2,0,1355,1121.05,3.0887671395,5.0172798368,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","Yes","yyyy","Y","yes","Nooo","yy","Yesss","y",66,77,99,88,16,11,34,40,21,23,9,3,5.95,25.75,45.4,16.75,37.7,207.7,805.85,1498.85,540,1257.7,1.7833912196,3.1354942159,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","No","yyyy","Y","no","Nooo","nn","Yesss","y",22,77,44,88,4,11,20,25,4,33,0,3,4.55,16,0,19.25,27.05,115.65,288.75,0,365,511.25,1.515127233,3.4965075615,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,14,49,4,26,8,1,6.5,0,0,14.5,0,86.7,0,0,180,0,1.8718021769,3.258096538,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,9,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,33,99,3,12,11,61,59,26,89,40,1,17.35,35,0,29.25,0,988.8,2166.8,0,1805,0,2.8535925064,4.4886363697,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"N","No","yyyy","N","no","Yesss","nn","Yesss","N",66,33,44,3,4,22,4,24,2,25,0,1,3.75,0,0,15.75,0,12.4,0,0,35,0,1.32175584,3.2188758249,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,33,16,48,25,59,13,2,7.85,20.25,0,14,0,104.9,349.4,0,180,0,2.0605135318,4.0775374439,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,88,4,11,13,41,9,55,12,3,4.85,0,0,0,0,55.65,0,0,0,0,1.5789787049,4.0073331852,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,22,53,37,18,25,6,2,9.95,0,28.65,23.5,0,558.15,0,1533.1,1170,0,2.2975725512,3.2188758249,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","No","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,22,58,36,13,39,8,7,16.4,38.25,0,55.5,57.05,933.1,2355.4,0,3145,3247.95,2.7972813348,3.6635616461,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","yyyy","Y","no","Yesss","nn","Nooo","y",22,33,99,3,12,22,25,38,19,56,19,2,10.55,0,31.95,32.75,23.65,290.25,0,732.95,770,578.45,2.3561258599,4.0253516907,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,77,99,3,12,11,71,61,19,155,30,2,23.9,27.5,0,15,0,1684.05,1935.15,0,1030,0,3.1738784589,5.0434251169,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","nnnn","Y","yes","Yesss","yy","Yesss","y",66,33,99,88,16,11,22,33,13,119,0,4,4.3,23.25,51.6,0,60.35,88.5,520.45,1013.3,0,1230.7,1.4586150227,4.7791234931,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,5,"Y","Yes","yyyy","Y","no","Nooo","nn","Nooo","y",66,77,99,88,12,11,46,48,15,64,20,2,10.2,26.5,40.2,11.5,23.2,393.55,1316.7,1832,510,948.75,2.3223877203,4.1588830834,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","yyyy","N","yes","Nooo","yy","Yesss","N",22,33,44,3,8,33,66,50,2,333,24,2,10.3,0,0,14.25,0,659.55,0,0,975,0,2.3321438952,5.80814249,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,3,16,11,69,58,29,26,7,3,32.65,33,54,29.25,50.65,2321.8,2378.2,3649.6,2055,3475.45,3.4858448557,3.258096538,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"N","Yes","nnnn","Y","yes","Nooo","nn","Yesss","N",66,33,99,88,8,22,38,49,3,33,11,4,6.85,0,42.1,0,25.15,285.55,0,1642.15,0,954,1.9242486523,3.4965075615,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","Yes","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,88,4,33,16,35,7,46,3,1,5.1,0,27.15,0,0,74.1,0,434.15,0,0,1.6292405397,3.8286413965,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","no","Yesss","yy","Yesss","y",66,77,99,88,16,33,44,39,8,41,8,4,7.55,16.25,0,10.25,0,353.3,638.25,0,490,0,2.0215475633,3.7135720667,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,77,99,3,12,11,50,50,24,31,8,1,11.95,0,0,28.25,0,540.5,0,0,1355,0,2.4807312784,3.4339872045,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,10,23,1,29,0,1,4.95,32,53.25,35.75,50.45,62.1,323.8,420.55,285,416,1.5993875766,3.36729583,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Nooo","y",66,77,99,88,16,22,7,41,6,94,16,1,3.85,28,37.65,9,41.4,27.95,218.9,256.3,65,237.25,1.3480731483,4.5432947823,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,77,44,3,4,33,71,48,25,288,19,1,30.9,0,0,19.75,0,2123.6,0,0,1305,0,3.4307561839,5.6629604801,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,16,39,5,31,4,5,5,0,0,0,0,69.6,0,0,0,0,1.6094379124,3.4339872045,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,33,6,20,0,25,0,2,1.9,20.75,0,15.5,0,19.3,114.4,0,95,0,0.6418538862,3.2188758249,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","No","yyyy","N","no","Nooo","yy","Nooo","y",66,77,99,3,12,22,46,55,24,269,35,1,10.1,39,0,18,0,449.7,1829.75,0,775,0,2.3125354238,5.5947113796,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","no","Yesss","nn","Nooo","y",66,77,99,3,12,33,51,49,13,203,27,4,17.6,22,0,21.75,0,961.9,1125.25,0,1075,0,2.867898902,5.313205979,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","nnnn","Y","no","Yesss","nn","Nooo","N",66,77,44,88,4,33,5,34,12,22,2,2,3.6,12.5,28.5,0,19.3,16.1,46.7,143.65,0,86.15,1.2809338455,3.0910424534,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,49,54,23,25,1,4,14.65,0,0,41.25,0,719.5,0,0,1980,0,2.6844403355,3.2188758249,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"N","No","nnnn","N","yes","Nooo","nn","Yesss","N",66,33,44,88,8,33,49,51,14,222,16,2,12.25,0,0,0,0,575.6,0,0,0,0,2.505525937,5.4026773819,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,5,"N","Yes","nnnn","N","no","Nooo","yy","Nooo","N",22,33,44,88,4,11,26,30,4,76,7,2,9.45,0,29.2,0,0,214.7,0,697.05,0,0,2.2460147415,4.3307333403,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,33,22,39,4,55,17,1,5.4,38.75,0,17.75,50.2,81.55,908.35,0,290,1147.4,1.6863989536,4.0073331852,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,3,16,33,51,45,4,46,6,2,20.7,34.75,48.65,32.25,48.65,1082.4,1711.75,2496.35,1600,2353.35,3.0301337003,3.8286413965,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,19,27,7,56,1,4,4.75,0,46.3,21.75,37.7,97.85,0,804.35,445,692.95,1.558144618,4.0253516907,404,404,"CollegeDegree","CD","CD",404
