"row ID","Default","Loan","Mortgage","Value","YOJ","Derogatories","Delinquencies","CLAGE","Inquiries","CLNO","DEBTINC","BIN_Reason","BIN_Job"
"R5309","0",29700,46268.0,79463.0,0.0,0,0,161.276029037,3,19,40.2619622268,"DebtCon","Office"
"R5312","0",29800,225481.0,290762.0,13.0,0,1,239.321630582,1,26,24.7779854201,"DebtCon","ProfExe"
"R5314","0",29900,230499.0,294326.0,15.0,0,1,250.491007153,2,26,27.9206617713,"DebtCon","ProfExe"
"R5316","0",29900,73506.0,115000.0,11.0,0,0,77.1333333333,1,35,33.779915348719925,"DebtCon","Mgr"
"R5323","0",30000,187000.0,293000.0,28.0,0,0,156.633333333,0,23,33.779915348719925,"DebtCon","Other"
"R5325","0",30000,48000.0,97000.0,3.0,0,0,173.5,2,25,33.779915348719925,"DebtCon","Office"
"R5326","0",30000,224000.0,282000.0,5.0,0,1,209.366666667,0,30,33.779915348719925,"DebtCon","ProfExe"
"R5331","1",30000,73760.81719955898,46200.0,0.0,1,3,200.933333333,10,15,33.779915348719925,"DebtCon","Other"
"R5337","0",30100,138322.0,186139.0,2.0,0,0,215.750867966,2,19,39.189141603,"DebtCon","ProfExe"
"R5338","0",30100,228006.0,285921.0,15.0,0,0,250.539884118,2,25,27.8132914058,"DebtCon","ProfExe"
"R5342","1",30200,80951.0,116160.0,19.0,4,0,130.360361816,0,58,50.3529987879,"DebtCon","ProfExe"
"R5345","0",30200,106594.0,148695.0,13.0,0,0,239.918405007,1,39,41.2752089934,"DebtCon","Other"
"R5347","0",30300,137927.0,182588.0,1.0,1,0,248.98067202,1,18,40.3618520669,"DebtCon","ProfExe"
"R5348","1",30300,73760.81719955898,52545.0,1.0,1,3,187.72218451,10,15,2.59436444686,"DebtCon","Other"
"R5349","0",30300,54352.0,79302.0,0.0,0,0,152.202776869,3,19,41.6293628197,"DebtCon","Office"
"R5350","0",30300,109859.0,153240.0,10.0,0,0,172.687979763,0,17,34.5494964768,"DebtCon","ProfExe"
"R5352","0",30300,36014.0,76525.0,14.0,0,0,88.9344688506,5,16,34.9372715999,"DebtCon","Mgr"
"R5353","0",30400,45747.0,78829.0,0.0,0,0,174.363748146,3,18,41.2567946834,"DebtCon","Office"
"R5354","0",30400,40386.0,68120.0,12.0,1,0,98.8201536839,5,15,34.0202571906,"DebtCon","Mgr"
"R5360","0",30500,108736.0,147531.0,13.0,0,0,228.610359124,1,40,43.1227615601,"DebtCon","Other"
"R5362","0",30500,10952.0,65166.0,0.0,0,0,91.951603506,1,6,37.6926243844,"DebtCon","Other"
"R5364","1",30500,18375.0,61738.0,20.0,3,5,141.703133333,0,28,45.3547886965,"DebtCon","Mgr"
"R5365","0",30600,35332.0,71898.0,10.0,0,0,115.210895532,1,24,33.0713502748,"DebtCon","Other"
"R5366","0",30600,78355.0,124426.0,11.0,0,0,81.2233975694,1,34,25.9425777653,"DebtCon","Mgr"
"R5367","0",30600,231344.0,284199.0,7.0,0,1,202.528603508,0,29,15.8239000561,"DebtCon","ProfExe"
"R5370","0",30700,14834.0,64870.0,1.0,0,0,99.7043621179,1,5,36.6923240585,"DebtCon","Other"
"R5371","0",30800,129062.0,176389.0,13.0,0,0,184.319376052,2,28,40.8943020882,"DebtCon","Mgr"
"R5373","0",30800,15428.0,45495.0,28.0,0,0,200.509124331,0,15,42.3879855131,"DebtCon","Other"
"R5376","0",30800,21172.0,37333.0,30.0,0,0,208.49869628,0,15,41.3581710663,"DebtCon","Other"
"R5378","0",30800,54981.0,82038.0,2.0,0,0,165.077847393,2,19,41.2392562793,"DebtCon","Office"
"R5379","0",30900,230978.0,291013.0,12.0,0,1,268.394237984,1,26,26.2481906924,"DebtCon","ProfExe"
"R5380","0",30900,189798.0,301984.0,28.0,0,0,150.917363278,0,22,37.2365078406,"DebtCon","Other"
"R5382","0",30900,190480.0,298239.0,27.0,0,1,164.604870569,0,23,39.6014521265,"DebtCon","Other"
"R5383","0",31000,133471.0,188154.0,0.0,0,0,218.538260632,2,18,40.315083491,"DebtCon","ProfExe"
"R5385","0",31000,37507.0,71612.0,10.0,0,0,112.871444301,1,24,31.7844561651,"DebtCon","Other"
"R5386","0",31000,118000.0,167000.0,17.0,0,0,127.033333333,1,17,33.779915348719925,"DebtCon","ProfExe"
"R5388","0",31000,13542.0,58827.0,0.0,0,0,92.1329084002,0,6,36.256968747,"DebtCon","Other"
"R5389","0",31000,51370.0,103298.0,0.0,0,0,175.609614576,2,25,38.0934146386,"DebtCon","Office"
"R5395","0",31200,124295.0,176185.0,12.0,0,0,171.214416326,1,27,43.1768190102,"DebtCon","Mgr"
"R5396","0",31200,15557.0,62847.0,0.0,0,0,99.5604418677,1,6,37.3941187464,"DebtCon","Other"
"R5398","0",31300,33658.0,76624.0,8.922268135904508,0,0,286.696289218,0,15,40.3573739017,"DebtCon","Other"
"R5399","0",31300,119911.0,171916.0,16.0,0,0,140.449471353,0,16,27.6899107037,"DebtCon","ProfExe"
"R5401","0",31300,106960.0,144201.0,15.0,0,0,230.41303519,0,40,42.6666595742,"DebtCon","Other"
"R5403","0",31400,16209.0,62450.0,1.0,0,0,108.38765771,1,6,38.1212750692,"DebtCon","Other"
"R5404","0",31400,37750.0,76204.0,8.922268135904508,0,0,268.26493058,0,16,41.4487633049,"DebtCon","Other"
"R5407","1",31500,22100.0,35000.0,1.9,2,0,85.2333333333,2,14,33.779915348719925,"DebtCon","Other"
"R5413","0",31600,15036.0,44220.0,28.0,0,0,204.700916892,0,14,42.618223461,"DebtCon","Other"
"R5418","0",31800,126316.0,180750.0,14.0,0,0,167.857255848,2,28,42.633437183,"DebtCon","Mgr"
"R5423","0",31800,226152.0,283022.0,4.0,0,1,209.297376264,0,29,15.7341436809,"DebtCon","ProfExe"
"R5427","0",31900,104092.0,143832.0,15.0,0,0,235.201819464,1,40,43.6915244234,"DebtCon","Other"
"R5429","0",31900,83226.0,115509.0,11.0,0,0,79.0301156085,0,34,26.5218595222,"DebtCon","Mgr"
"R5435","1",32000,92400.0,215000.0,2.5,1,3,165.333333333,1,40,33.779915348719925,"DebtCon","Self"
"R5437","0",32100,127901.0,176592.0,12.0,0,0,186.602238797,2,27,40.9593770815,"DebtCon","Mgr"
"R5444","0",32300,195243.0,294372.0,27.0,0,0,150.20938052,0,22,39.0727756611,"DebtCon","Other"
"R5445","0",32300,14163.0,60626.0,0.0,0,0,109.031087969,1,6,36.5010865081,"DebtCon","Other"
"R5447","0",32300,23448.0,45557.0,0.0,0,0,69.1997307663,0,7,15.7781966757,"DebtCon","Other"
"R5448","0",32300,28213.0,40515.0,0.0,0,0,55.0442425211,0,7,15.396876659,"DebtCon","Other"
"R5449","0",32300,133193.0,174905.0,13.0,0,0,177.051647597,1,28,39.4756896018,"DebtCon","Mgr"
"R5450","0",32300,194350.0,299720.0,28.0,0,0,170.196867363,0,23,40.2515100275,"DebtCon","Other"
"R5453","1",32400,103000.0,149500.0,12.0,1,0,88.2333333333,2,38,33.779915348719925,"DebtCon","Mgr"
"R5458","0",32600,17918.0,40000.0,7.0,0,0,45.6666666667,0,7,33.779915348719925,"DebtCon","Mgr"
"R5461","0",32700,14955.0,38584.0,29.0,0,0,197.986314767,0,14,41.5290962682,"DebtCon","Other"
"R5462","0",32700,39796.0,77819.0,8.922268135904508,0,0,294.430695775,0,15,40.2370729567,"DebtCon","Other"
"R5464","0",32800,13781.0,43371.0,28.0,0,0,203.839304749,0,14,40.6577799373,"DebtCon","Other"
"R5468","1",32900,73760.81719955898,55657.0,1.0,1,3,210.012264787,10,15,1.90922516301,"DebtCon","Other"
"R5472","0",33000,18026.0,57436.0,0.0,0,0,94.1189680451,0,5,37.7499337325,"DebtCon","Other"
"R5476","0",33000,138000.0,190000.0,22.0,0,0,188.166666667,1,22,33.779915348719925,"DebtCon","ProfExe"
"R5482","1",33200,36705.0,78040.0,19.0,2,0,120.090143031,0,13,35.0157487164,"DebtCon","Mgr"
"R5483","0",33200,195971.0,298682.0,29.0,0,0,138.566647804,0,22,39.8875623173,"DebtCon","Other"
"R5484","0",33200,119049.0,175867.0,17.0,0,0,112.467785252,0,16,28.5178166198,"DebtCon","ProfExe"
"R5487","0",33200,140690.0,195001.0,21.0,0,0,177.247554032,0,22,38.9812102778,"DebtCon","ProfExe"
"R5489","1",33400,59000.0,85000.0,2.0,0,7,240.433333333,3,26,33.779915348719925,"HomeImp","Self"
"R5490","0",33400,20921.0,37363.0,28.0,0,0,198.897046658,0,14,42.5563628176,"DebtCon","Other"
"R5491","0",33400,37262.0,76717.0,9.0,0,0,131.044985976,1,24,32.0210514494,"DebtCon","Other"
"R5494","0",33500,18934.0,42328.0,5.0,0,0,38.6992272186,0,6,34.2222467128,"DebtCon","Mgr"
"R5495","0",33500,37843.0,80771.0,10.0,0,0,107.997111209,1,23,33.9623305096,"DebtCon","Other"
"R5497","0",33500,49292.0,104421.0,1.0,0,0,161.833235554,1,25,36.8960994555,"DebtCon","Office"
"R5503","0",33700,142468.0,195770.0,22.0,0,0,200.860736695,1,22,36.5052711444,"DebtCon","ProfExe"
"R5504","0",33700,12512.0,42634.0,28.0,0,0,184.134954013,0,15,42.4823742235,"DebtCon","Other"
"R5506","0",33700,132617.0,172152.0,15.0,0,0,178.411183276,1,28,42.4576448521,"DebtCon","Mgr"
"R5508","0",33700,83471.0,133221.0,29.0,0,0,334.58120661,0,19,39.0955662578,"DebtCon","Mgr"
"R5509","0",33700,26395.0,48905.0,6.0,0,0,48.7100532147,0,7,36.4243327098,"DebtCon","Mgr"
"R5514","0",33900,232317.0,38412.0,2.0,0,2,213.20965137,3,50,42.5578290981,"DebtCon","Mgr"
"R5517","0",34000,232312.0,286305.0,4.0,0,0,219.658931935,0,29,15.735934888,"DebtCon","ProfExe"
"R5520","0",34100,241545.0,42189.0,1.0,0,2,196.554221233,3,50,42.0427061757,"DebtCon","Mgr"
"R5522","0",34100,241931.0,36486.0,1.0,0,2,196.008831587,3,50,42.4585817878,"DebtCon","Mgr"
"R5525","0",34300,146171.0,196270.0,19.0,0,0,195.555801043,1,21,37.949593407,"DebtCon","ProfExe"
"R5527","0",34400,97971.0,145124.0,13.0,0,0,67.8320416647,1,36,40.402705842,"DebtCon","Other"
"R5530","1",34600,169960.0,224716.0,2.0,0,0,182.068461124,2,21,32.7102048564,"DebtCon","Mgr"
"R5531","0",34600,27851.0,42623.0,6.0,0,0,45.9271661669,0,7,35.1310927059,"DebtCon","Mgr"
"R5532","0",34600,143542.0,195327.0,23.0,0,0,174.63534866,1,22,37.447384006,"DebtCon","ProfExe"
"R5534","0",34800,115191.0,165667.0,8.922268135904508,0,0,244.097669962,4,14,36.1311757759,"DebtCon","Other"
"R5536","0",34800,138680.0,190729.0,21.0,0,0,198.123334211,0,21,35.5772392523,"DebtCon","ProfExe"
"R5537","0",34800,139519.0,195663.0,22.0,0,0,182.664772146,0,22,36.9559173643,"DebtCon","ProfExe"
"R5538","0",34900,121550.0,174507.0,17.0,0,0,110.943109527,1,17,30.6993030188,"DebtCon","ProfExe"
"R5542","1",35000,227000.0,316000.0,3.0,0,0,160.266666667,1,25,33.779915348719925,"HomeImp","ProfExe"
"R5545","1",35000,391000.0,505000.0,4.5,0,0,192.766666667,0,22,33.779915348719925,"DebtCon","ProfExe"
"R5548","0",35200,239513.0,37076.0,0.0,0,1,183.373452348,2,49,40.7798487045,"DebtCon","Mgr"
"R5557","0",35700,238104.0,43026.0,3.0,0,1,206.647078562,3,49,41.2766371245,"DebtCon","Mgr"
"R5559","0",35800,93309.0,137370.0,12.0,0,0,70.0247046891,0,36,41.8616468534,"DebtCon","Other"
"R5569","0",36200,36974.0,54452.0,8.922268135904508,0,0,179.76627518658208,7,0,31.1643539146,"DebtCon","Other"
"R5572","0",36300,22431.0,42834.0,6.0,0,0,50.419594354,0,6,33.4161482717,"DebtCon","Mgr"
"R5575","0",36300,142395.0,195120.0,22.0,0,0,185.359372077,0,22,38.3550948865,"DebtCon","ProfExe"
"R5580","0",36400,204419.0,268745.0,4.0,0,0,267.920921976,0,31,32.7475931192,"DebtCon","ProfExe"
"R5587","0",36600,32590.0,58157.0,8.922268135904508,0,0,179.76627518658208,6,0,33.0169310244,"DebtCon","Other"
"R5588","0",36800,35447.0,59890.0,8.922268135904508,0,0,179.76627518658208,7,0,31.1738435198,"DebtCon","Other"
"R5590","0",36800,35077.0,53120.0,8.922268135904508,0,0,179.76627518658208,6,0,34.9850125611,"DebtCon","Other"
"R5593","0",37000,34085.0,70596.0,3.0,0,0,195.36338382,2,18,25.5924239503,"DebtCon","ProfExe"
"R5594","1",37000,93378.0,145000.0,15.0,0,2,368.7,1,27,33.779915348719925,"DebtCon","Sales"
"R5597","0",37200,205922.0,267238.0,2.0,1,0,238.211479877,0,32,31.622843542,"DebtCon","ProfExe"
"R5598","0",37200,202627.0,268857.0,3.0,0,0,248.170360301,0,31,31.8593985596,"DebtCon","ProfExe"
"R5602","0",37500,127000.0,190900.0,8.922268135904508,1,0,181.633333333,0,25,33.779915348719925,"DebtCon","Mgr"
"R5604","0",37600,141000.0,200300.0,5.0,0,0,145.633333333,0,31,33.779915348719925,"HomeImp","ProfExe"
"R5605","0",37700,141260.0,205493.0,5.0,0,0,148.137239352,0,31,34.3029739026,"HomeImp","ProfExe"
"R5607","0",37700,37200.0,51389.0,8.922268135904508,0,0,179.76627518658208,6,0,32.774331021,"DebtCon","Other"
"R5608","0",37800,31214.0,58282.0,8.922268135904508,0,0,179.76627518658208,7,0,34.2261895813,"DebtCon","Other"
"R5613","1",38000,24447.0,101776.04874145007,3.0,0,4,134.9,2,25,33.779915348719925,"DebtCon","Office"
"R5618","0",38100,204071.0,270794.0,3.0,0,0,230.398576464,0,32,31.3697393879,"DebtCon","ProfExe"
"R5619","0",38100,33446.0,73289.0,5.0,0,0,180.847814957,1,18,23.8204153349,"DebtCon","ProfExe"
"R5624","0",38200,92227.0,143087.0,13.0,0,0,61.1783350513,1,36,40.3295424164,"DebtCon","Other"
"R5625","0",38300,93255.0,144457.0,10.0,0,0,73.656853928,1,36,41.9394960609,"DebtCon","Other"
"R5627","0",38600,136879.0,191860.0,8.922268135904508,1,0,185.314945112,0,25,35.0591632328,"DebtCon","Mgr"
"R5631","1",38700,119847.0,162365.0,13.0,0,0,149.802795454,0,39,47.9151124153,"HomeImp","ProfExe"
"R5632","1",38800,31976.0,101776.04874145007,2.0,0,3,134.543885976,1,24,33.779915348719925,"DebtCon","Office"
"R5634","0",38900,198749.0,270751.0,4.0,0,0,245.89544438,0,32,29.6223686858,"DebtCon","ProfExe"
"R5637","0",39000,36335.0,50704.0,8.922268135904508,0,0,179.76627518658208,7,0,31.2443985009,"DebtCon","Other"
"R5639","1",39000,3372.0,41500.0,4.3,0,0,326.666666667,6,15,33.779915348719925,"HomeImp","ProfExe"
"R5641","0",39100,68135.0,108723.0,15.0,0,1,193.686189096,0,22,38.5789927129,"DebtCon","Mgr"
"R5642","1",39300,73760.81719955898,62158.0,0.0,0,0,238.874129235,1,14,1.02893096815,"DebtCon","Other"
"R5643","0",39300,27324.0,73924.0,6.0,0,0,190.344574534,1,18,25.0535335249,"DebtCon","ProfExe"
"R5646","0",39500,30972.0,70545.0,3.0,0,0,197.452428911,2,17,25.3605573465,"DebtCon","ProfExe"
"R5650","0",39600,134552.0,193455.0,8.922268135904508,0,0,185.193836562,0,25,33.2179616975,"DebtCon","Mgr"
"R5652","0",39700,134586.0,193219.0,8.922268135904508,1,0,179.069355742,0,25,32.0411339682,"DebtCon","Mgr"
"R5655","0",39800,129611.0,191175.0,8.922268135904508,0,0,183.799215798,0,25,35.552486358,"DebtCon","Mgr"
"R5658","0",40000,5118.0,62000.0,8.922268135904508,0,0,311.433333333,0,19,33.779915348719925,"HomeImp","Office"
"R5660","1",40000,147224.0,225000.0,2.0,0,4,158.2,3,28,33.779915348719925,"DebtCon","Self"
"R5661","1",40000,53543.0,101776.04874145007,3.5,1,8,159.3,2,39,33.779915348719925,"DebtCon","Other"
"R5663","1",40000,120000.0,159000.0,0.0,0,1,314.5,6,52,33.779915348719925,"DebtCon","Other"
"R5664","1",40000,159000.0,225000.0,5.0,0,0,6.13333333333,8,3,33.779915348719925,"HomeImp","Self"
"R5665","1",40000,73760.81719955898,850000.0,17.0,0,0,186.666666667,1,24,33.779915348719925,"HomeImp","Other"
"R5670","0",40300,369874.0,467112.0,2.0,0,0,328.198893768,4,15,40.7999214082,"HomeImp","ProfExe"
"R5672","0",40400,63131.0,109395.0,14.0,0,0,198.448418721,0,21,39.55593621,"DebtCon","Mgr"
"R5674","0",40400,145423.0,203712.0,5.0,0,0,150.804396826,0,31,37.3080130743,"HomeImp","ProfExe"
"R5675","0",40500,66895.0,113770.0,14.0,0,0,188.14041683,0,22,38.0853281313,"DebtCon","Mgr"
"R5677","0",40600,362909.0,466731.0,4.0,0,0,305.812419242,4,14,42.9303394714,"HomeImp","ProfExe"
"R5679","0",40600,14534.0,60000.0,20.0,0,0,206.966666667,1,31,33.779915348719925,"DebtCon","Other"
"R5680","0",40700,150283.0,208676.0,5.0,0,0,152.102271474,0,31,36.9099941496,"HomeImp","ProfExe"
"R5683","0",40800,127034.0,198587.0,8.922268135904508,1,0,186.542943901,0,25,35.400021279,"DebtCon","Mgr"
"R5689","0",40900,64674.0,111877.0,15.0,0,0,201.73637289,0,21,40.4560098728,"DebtCon","Mgr"
"R5691","0",41100,94600.0,151000.0,15.0,0,1,220.133333333,4,31,33.779915348719925,"DebtCon","Other"
"R5692","0",41100,59463.0,112626.0,16.0,0,0,210.203969481,0,22,40.4395556958,"DebtCon","Mgr"
"R5695","0",41200,141705.0,207314.0,6.0,0,0,144.622418306,0,31,36.7762635574,"HomeImp","ProfExe"
"R5696","1",41300,42000.0,98000.0,12.0,0,0,222.2,0,23,33.779915348719925,"DebtCon","ProfExe"
"R5698","0",41400,73760.81719955898,46000.0,8.922268135904508,6,0,112.796031746,1,20,33.779915348719925,"DebtCon","Other"
"R5700","0",41600,73760.81719955898,48319.0,8.922268135904508,5,0,113.79890685,1,20,29.041253408,"DebtCon","Other"
"R5705","0",41700,12375.0,71029.0,8.922268135904508,0,0,325.284193153,0,19,16.1014341407,"HomeImp","Office"
"R5707","1",41700,73760.81719955898,854114.0,18.0,0,0,189.099378219,1,23,43.2587789766,"HomeImp","Other"
"R5709","0",41800,5143.0,67205.0,8.922268135904508,0,0,317.924783971,0,18,14.8533410659,"HomeImp","Office"
"R5711","1",42000,9999.0,50681.0,3.0,0,0,326.067985653,5,15,12.3867413108,"HomeImp","ProfExe"
"R5712","0",42000,21314.0,68047.0,21.0,0,0,209.897694168,1,30,39.9463853524,"DebtCon","Other"
"R5714","1",42000,65889.0,125000.0,10.0,0,0,102.5,1,13,33.779915348719925,"HomeImp","Other"
"R5715","1",42000,102000.0,165000.0,12.0,1,1,237.366666667,0,19,33.779915348719925,"DebtCon","Office"
"R5716","0",42100,17852.0,65877.0,18.0,0,0,201.430270154,1,30,43.1951935665,"DebtCon","Other"
"R5717","0",42100,21137.0,65676.0,21.0,0,0,194.346324465,1,31,43.2059105766,"DebtCon","Other"
"R5719","0",42200,21393.0,68111.0,19.0,0,0,208.522924443,0,30,39.7517165601,"DebtCon","Other"
"R5720","0",42200,21427.0,61457.0,19.0,0,0,183.48181171,1,30,39.8647388093,"DebtCon","Other"
"R5721","0",42300,367089.0,469771.0,3.0,0,0,310.051523532,4,14,42.6036408738,"HomeImp","ProfExe"
"R5725","0",42500,104027.0,158425.0,14.0,0,0,224.601375629,3,31,42.6837512596,"DebtCon","Other"
"R5726","0",42600,13284.0,64273.0,8.922268135904508,0,0,310.398322494,0,19,15.249613012,"HomeImp","Office"
"R5734","0",42900,8117.0,66731.0,8.922268135904508,0,0,315.254818916,0,19,13.3123559056,"HomeImp","Office"
"R5735","0",42900,101731.0,155688.0,14.0,0,1,235.352056989,3,30,43.1814244882,"DebtCon","Other"
"R5736","0",42900,122372.0,175968.0,13.0,0,0,160.729755739,0,4,39.4691996061,"DebtCon","Self"
"R5737","0",43000,18388.0,64896.0,20.0,0,0,207.066463248,0,31,40.7778771304,"DebtCon","Other"
"R5739","0",43100,8482.0,64282.0,8.922268135904508,0,0,312.117689457,0,19,16.3536425785,"HomeImp","Office"
"R5741","1",43200,217036.0,291222.0,30.0,0,0,228.146458276,1,25,43.7894992947,"DebtCon","ProfExe"
"R5742","0",43200,367917.0,466755.0,3.0,0,0,312.306339226,4,15,42.6235740398,"HomeImp","ProfExe"
"R5744","0",43300,18824.0,63487.0,22.0,0,0,212.254889358,0,30,41.2467359557,"DebtCon","Other"
"R5750","0",43500,73760.81719955898,51496.0,8.922268135904508,6,0,109.270559563,1,20,26.6258793513,"DebtCon","Other"
"R5751","0",43500,73760.81719955898,46571.0,8.922268135904508,5,0,108.586632559,1,19,29.3712998719,"DebtCon","Other"
"R5753","0",43700,5137.0,67256.0,8.922268135904508,0,0,306.995371088,0,18,16.6786764129,"HomeImp","Office"
"R5756","0",43800,73760.81719955898,54046.0,8.922268135904508,5,0,113.104356337,1,19,29.9979049712,"DebtCon","Other"
"R5757","0",43900,5149.0,67021.0,8.922268135904508,0,0,317.409304939,0,18,16.1456888721,"HomeImp","Office"
"R5758","0",43900,120527.0,174003.0,13.0,0,0,167.208366353,0,4,39.2893489811,"DebtCon","Self"
"R5760","1",44000,68600.0,125000.0,5.0,0,2,92.3,0,23,33.779915348719925,"DebtCon","Self"
"R5762","0",44100,73760.81719955898,51165.0,8.922268135904508,5,0,130.496982897,1,19,27.1051158202,"DebtCon","Other"
"R5763","0",44400,100564.0,154708.0,14.0,0,0,253.914110963,3,30,43.9021523569,"DebtCon","Other"
"R5766","0",44900,95410.0,157649.0,16.0,0,1,216.101046184,4,31,40.483515251,"DebtCon","Other"
"R5767","1",45000,47321.0,115000.0,8.922268135904508,0,1,130.3,0,22,33.779915348719925,"DebtCon","Other"
"R5768","0",45000,73760.81719955898,76673.0,11.0,0,0,297.3,0,13,33.779915348719925,"HomeImp","Office"
"R5770","1",45100,67552.0,128659.0,10.0,0,0,83.3231134189,0,13,43.874079432,"HomeImp","Other"
"R5776","0",46200,117227.0,174882.0,12.0,0,0,195.641186823,0,5,40.6216192762,"DebtCon","Self"
"R5777","1",46300,39800.0,41600.0,8.922268135904508,0,0,111.6,1,3,33.779915348719925,"DebtCon","Other"
"R5778","0",46300,120636.0,178823.0,11.0,0,0,188.043619202,0,3,40.915141271,"DebtCon","Self"
"R5781","1",47000,192677.0,268000.0,15.0,0,0,165.1,2,20,33.779915348719925,"DebtCon","Mgr"
"R5785","0",47000,42437.0,109553.0,10.0,0,0,206.714075614,2,35,40.1425210562,"HomeImp","Self"
"R5790","0",47600,39364.0,108232.0,9.0,0,0,199.333285929,2,35,40.1894219656,"HomeImp","Self"
"R5791","0",47600,73760.81719955898,86652.0,7.0,0,0,304.058102256,0,13,31.5712949178,"HomeImp","Office"
"R5799","0",48900,33903.0,68995.0,6.0,0,0,204.452117117,1,16,30.9992361249,"DebtCon","Office"
"R5800","0",48900,41260.0,102771.0,8.0,0,0,192.226177402,3,35,41.2187145235,"HomeImp","Self"
"R5802","0",49300,40724.0,102546.0,6.0,0,0,211.449313835,1,36,39.0376790932,"HomeImp","Self"
"R5804","1",49500,9000.0,55000.0,3.0,0,0,179.76627518658208,0,0,33.779915348719925,"DebtCon","Other"
"R5806","0",49900,45455.0,102971.0,9.0,0,0,197.963309336,2,36,42.0642792282,"HomeImp","Self"
"R5808","1",50000,69400.0,163000.0,1.3,0,1,103.133333333,1,13,33.779915348719925,"HomeImp","Other"
"R5812","0",50000,73760.81719955898,82200.0,8.922268135904508,0,0,342.866666667,0,7,33.779915348719925,"HomeImp","Other"
"R5814","0",50000,44000.0,59000.0,12.0,0,1,102.5,2,26,33.779915348719925,"DebtCon","Office"
"R5816","1",50000,38000.0,101776.04874145007,26.0,7,6,150.2,0,25,33.779915348719925,"DebtCon","ProfExe"
"R5824","0",50100,73760.81719955898,85756.0,8.922268135904508,0,0,348.786009908,0,6,23.2198060125,"HomeImp","Other"
"R5825","0",50100,48370.0,106233.0,8.0,0,0,193.650905137,3,36,39.935343568,"HomeImp","Self"
"R5827","0",50200,73760.81719955898,85567.0,8.922268135904508,0,0,351.185652368,0,6,24.0845658418,"HomeImp","Other"
"R5830","0",50200,46670.0,102264.0,9.0,0,0,211.235860384,3,35,38.6805197094,"HomeImp","Self"
"R5831","0",50300,73760.81719955898,88313.0,8.922268135904508,0,0,344.409776639,0,7,22.1695963053,"HomeImp","Other"
"R5833","1",50400,168561.0,244322.0,16.0,0,1,184.523285348,3,47,47.4173760452,"DebtCon","Office"
"R5834","0",50400,43635.0,104114.0,10.0,0,0,224.482939403,3,35,40.8514440983,"HomeImp","Self"
"R5835","0",50400,53024.0,65024.0,12.0,0,0,103.185761689,1,25,40.8678697316,"DebtCon","Office"
"R5838","0",50600,178073.0,255435.0,5.0,0,0,238.177054566,1,33,37.5014894468,"DebtCon","ProfExe"
"R5839","0",50700,73760.81719955898,83365.0,9.0,0,0,190.229251036,0,21,25.6559768537,"HomeImp","Self"
"R5841","0",50800,48667.0,63130.0,12.0,0,1,97.9721832242,1,26,40.0259204099,"DebtCon","Office"
"R5842","0",50800,44992.0,108486.0,6.0,0,0,204.962488272,2,36,40.7713050033,"HomeImp","Self"
"R5843","0",50800,73760.81719955898,91305.0,8.922268135904508,0,0,344.954178237,0,7,23.5191285153,"HomeImp","Other"
"R5845","0",50900,42541.0,68483.0,5.0,1,0,181.390335703,1,15,30.9097129044,"DebtCon","Office"
"R5846","0",50900,22000.0,77826.0,3.0,2,0,263.733333333,7,14,33.779915348719925,"HomeImp","Other"
